dialogue_id,turn_id,query,response,response_type
-3527267444546286817,1,The phrase light of asia is applied to?,Prince Gautama Buddha,directAnswer
-8065353872855390085,1,Where is the smallest bone in the human body found?,middle ear | ear,directAnswer
4131677074838134463,1,Who does kel mitchell play in clifford the big red dog?,T-Bone,directAnswer
1269149644376103291,1,Purplish dye obtained from lichens also called cudbear?,Orcein | C.I. Natural Red 28 | orchil | archil | lacmus,directAnswer
-1304534837288021208,1,What are the hannibal lecter movies in order?,Manhunter | The Silence of the Lambs | Hannibal | Red Dragon | Hannibal Rising,clarification
8192816078384267476,1,When did the tampa bay buccaneers win the super bowl?,"Super Bowl XXXVII | January 26, 2003",clarification
2998594516170945525,1,Who wrote the song blowin in the wind?,Bob Dylan,directAnswer
3674999994561903668,1,Who sings the song it never rains in california?,Albert Hammond | Tony! Toni! Toné!,clarification
-4654803661240064322,1,Who is the oldest living actor and actress in hollywood?,"Olivia de Havilland, Norman Lloyd",directAnswer
-3826592556544290900,1,Who was at the helm of the national negro congress that convened in chicago in 1936?,Asa Philip Randolph | A. Philip Randolph,directAnswer
-1495789972036918224,1,Lover lover you don't treat me no good no more original artist?,Sonia Dada,directAnswer
6168574571147013221,1,The meaning of three dots in a triangle?,therefore | because,clarification
-3686432972571177086,1,When did kirby smart play for the university of georgia?,1995–1998,directAnswer
7551113798822030177,1,How many episodes of season 5 hell on wheels?,14 | 7,clarification
3451063197127828878,1,In an electric power plant turbines are turned using which type of energy from steam?,thermal energy,directAnswer
-113665081102819464,1,Who is the rapper that wears a clock?,Drayton | Flavor Flav | William Jonathan Drayton Jr.,directAnswer
4964314130877584031,1,Who was the actress that played rizzo in grease?,Stockard Channing | Susan Williams,clarification
7723587357112890729,1,What is the name of the broncos mascot?,Thunder | Miles | Bucky | Buster Bronco | Buster the Bronco | Thunder Sr. | Thunder II | Thunder III,clarification
-755134703313103936,1,Town in alaska that has a cat as a mayor?,"Talkeetna, Alaska | Talkeetna",directAnswer
7106176937462050869,1,Where do green sea turtles lay their eggs?,"Aves Island, the U.S. Virgin Islands, Puerto Rico, and Costa Rica, Cayman Islands, Tortuguero, Ascension | scattered throughout the entire Pacific region, Turtle Island",clarification
-5658794272112820669,1,Where is the world cup 2018 ball made?,Pakistan and China,directAnswer
-8296655389634789847,1,When did little house on the prarie come out?,"September 19, 1935 | March 30, 1974 | August 15, 2008 | August 15 | September 11, 1974 | March 26, 2005 | September 10, 2009",clarification
-6551017258604993048,1,Who wrote the score for 2001 a space odyssey?,"Alex North | Richard Strauss, Johann Strauss, and Aram Khachaturian",clarification
9196142170571896502,1,How many episodes in designated survivor season 1?,21 | 16,clarification
9136597326430419517,1,Where is toys r us based out of?,"Wayne, New Jersey | Rockville, Maryland",clarification
8211391677131267910,1,Who plays ariel's voice in the little mermaid?,Jodi Benson | Auliʻi Cravalho | Marietta DePrima | Sierra Boggess | Chelsea Morgan Stock | Halle Bailey,clarification
-1118767648181009470,1,Based on their shape the bones of the skull can be classified as?,flat bones | flat | irregular bones | irregular,clarification
8805336423896295485,1,Who is in the same division as the patriots?,"Buffalo Bills, Miami Dolphins, New York Jets",directAnswer
-1481491921227595833,1,When did bill knapps go out of business?,"May 21, 2002 | end of 2002",clarification
8350331886779413888,1,Web radio stations that can be accessed only online are referred to as?,Internet-only radio network | internet-only | internet-only station,directAnswer
1928264166091827560,1,When does the bbc contract with the met office end?,2017,directAnswer
3185202019579234946,1,Naina real name in yeh un dino ki baat hai?,Ashi Singh | Shashi Mittal,clarification
7874722061281066199,1,What is the dragons name in the never ending story?,Falkor | Fuchur,clarification
-2988402199974941720,1,Who played sunny in law and order svu?,Peter Scanavino,directAnswer
-926317950273625752,1,Who sang does he love you like he loves me?,Reba McEntire with Linda Davis,directAnswer
-1211845149305026860,1,Who plays the dwarf in king of thrones?,Tyrian Lannister | Peter Dinklage,clarification
5062898872956960161,1,When's the last time someone was on the moon?,"December 11–14, 1972",directAnswer
5665893223556067692,1,Who played stephanie's friend gia on full house?,Marla Sokoloff,directAnswer
-7214972573560147397,1,When did abuja became the capital of nigeria?,12 December 1991,directAnswer
3506772758530306034,1,What is the name of the first nigerian president?,Azikiwe | Nnamdi Azikiwe,directAnswer
-3898470216634323891,1,Who won the men's french open this year?,"Rafael Nadal | Novak Djokovic | Stan Wawrinka | Ryan Harrison, Michael Venus | Feliciano López, Marc López | Ivan Dodig, Marcelo Melo",clarification
3693851478135714129,1,Who played anne of green gables in the tv series?,Eiko Yamada | Megan Follows | Bryn McAuley,clarification
-6433936557969168964,1,When does year of dog start in 2018?,16 February 2018,directAnswer
7441433953116412520,1,What was the name of the german government after ww1?,Weimar Republic | German Reich | Deutsches Reich,directAnswer
-2262969025519836586,1,Where does sea floor spreading take place brainly?,mid-ocean ridges,directAnswer
-4063649803821825733,1,Who won the 2017 world's strongest man competition?,Eddie Hall | Hall | Edward Stephen Hall,directAnswer
-7255691468685227580,1,Nucleic acid that is double stranded and contains deoxyribose sugar?,Deoxyribonucleic acid | DNA,directAnswer
-3524754768024762020,1,When did 3 pointers start in high school basketball?,1987,directAnswer
2191558077023153856,1,Who plays prince richard in the white princess?,Ned Elliott,directAnswer
-4933463932359625931,1,When does american's got talent come on?,"May 30, 2017 | May 31, 2016 | May 26, 2015",clarification
3363860247728509718,1,How many times has cristiano ronaldo won world best player?,2 | 1,clarification
3987106899864752955,1,Who plays ayesha in guardians of the galaxy?,Elizabeth Debicki,directAnswer
-693785275542981263,1,Where are the guys from rascal flatts from?,"Columbus, Ohio | Columbus | Baxter Springs | Baxter Springs, Kansas",clarification
-2807674543711697544,1,Who won in the world cup in russia?,France,directAnswer
-2352070246402942918,1,Who sings vocals on the nights by avicii?,Nicholas Furlong | Furlong | The Mighty Riot,clarification
-3246680894463177836,1,How long is the telogen phase of hair growth?,one to four months,directAnswer
-3269410672444798539,1,Who wrote i look to you by whitney houston?,R. Kelly | Robert Sylvester Kelly,directAnswer
8717104455512587202,1,Who was the leader of the visigoths that invaded the roman empire?,King Alaric | Alaric I,directAnswer
4313713758332464714,1,When did 1 and 2 cent coins stop in australia?,1992 | 1990,clarification
5110769170745727939,1,What is the minimum age for president of united states?,35,directAnswer
4713149479633689482,1,Smallest continent of world in terms of area other than australia is?,Europe | Antarctica,clarification
-5787892507451449692,1,Who sings the song whip and nae nae?,Silentó | Richard Lamar Hawk | Prince Silentó,directAnswer
7389599618091152516,1,State the longitudinal value in degrees of indian standard time?,82 1/2° E,directAnswer
1367845673806967031,1,Who created the first monotheism known in history?,Akhenaten | Judiasm,clarification
-7045809083788656618,1,Who played swifty morgan in support your local gunfighter?,"Chuck Connors | Connors | Kevin Joseph Aloysius ""Chuck"" Connors",directAnswer
8857957023667677443,1,Who plays the voice of tiana in princess and the frog?,Elizabeth M. Dampier | Anika Noni Rose,clarification
8821773735532765764,1,How many african-american head coaches in the nfl?,1 | 2 | 3,clarification
-593429979665084308,1,Who killed cheyenne in once upon a time in the west?,Mr. Morton,directAnswer
5338558861671735656,1,Who sings the theme song for the jeffersons?,"Ja'net Dubois | Sammy Davis, Jr. | a gospel choir",clarification
-6211944459713905202,1,Who plays ian in my big fat greek wedding?,John Joseph Corbett | John Corbett,directAnswer
3958671394041759188,1,What did the revolutionaries find in the bastille prison?,seven prisoners,directAnswer
5291638341062426817,1,What type of rock makes up the grand canyon?,sedimentary | sedimentary rock,directAnswer
2643653786012002642,1,Who plays jason crouse on the good wife?,Jeffrey Dean Morgan,directAnswer
9153000116625783087,1,Nearest metro station to salt lake city kolkata?,Salt Lake Sector-V Metro Station,directAnswer
-3378180331924887840,1,Who sings the happiest girl in the whole usa?,Donna Fargo | Fargo,directAnswer
-6521688683007776121,1,Which european country built the first permanent settlement in what is now the united states?,Spain,directAnswer
-6998420514670971621,1,When did the united nations ban chemical weapons?,1966 | 13 January 1993 | 29 April 1997,clarification
7382734264274952140,1,Who is our present election commissioner of india?,Nasim Zaidi | Syed Nasim Ahmad Zaidi,clarification
4602227960543636998,1,What kind of government was installed in japan after ww2?,constitutional monarchy | Western-style liberal democracy,directAnswer
3449254563628939314,1,Where is the champions league cup final being held?,"United Kingdom | Millennium Stadium, Cardiff | Cardiff | capital of Wales | Italy | San Siro, Milan | San Siro stadium | Milan, Italy | Olympiastadion | Olympiastadion, Berlin | Germany | Berlin, Germany",clarification
5381539969369911815,1,Who played young anakin skywalker in the phantom menace?,Jake Matthew Lloyd | Jake Lloyd,directAnswer
-1310061835555761626,1,Who wrote the song where have all the flowers gone?,Pete Seeger | Joe Hickerson,clarification
7237459341163029172,1,Most consecutive t20 series win by a team?,Afghanistan | 12,clarification
4738566279903379334,1,Who played the artful dodger in the movie oliver?,Jack Wild,directAnswer
-4154210318990712371,1,Who sang the theme song for fat albert?,Michael Gray | Kim Carnes | Edward Fournier,clarification
4506370783619252594,1,What movie has the song nights in white satin?,Nights in White Satin | Shattered | Split Second | Dark Shadows,clarification
6950579461255963919,1,Who voices marco from star vs the forces of evil?,Adam McArthur | McArthur,directAnswer
-2545866292909033216,1,The two major kinds of social influence are?,Conformity and Obedience,directAnswer
3238912129423293608,1,Where does friday the 13th movie take place?,"Texas | Austin, Texas | Camp Crystal Lake | New Jersey | Hardwick, Blairstown, and Hope, New Jersey",clarification
-7278064710344603466,1,What is the period of revolution of mercury in earth years?,0.240846,directAnswer
-6362288865299468274,1,What is the first ghost that visited scrooge?,Jacob Marley | Ghost of Christmas Past,clarification
8012073121127853771,1,When was the last time code black was on?,"February 8, 2017 | February 1, 2017 | January 25, 2017 | 2013",clarification
-6842989813529257155,1,Who plays the husband in life of the party?,Damon Jones | Eion Bailey,clarification
-963872017918043146,1,The great australian bake off season 3 winner?,Olivia | Olivia McMahon,directAnswer
-7743507218649661757,1,Who smokes the hookah in alice in wonderland?,Absolem | The Caterpillar | Richard Haydn,clarification
