dialogue_id,turn_id,query,response,response_type
food_level2_dial2,3,How is coffee used in cold drinks?,"Coffee can be brewed in cold water, or once brewed served cold as iced coffee. Also it can be made into canned coffee with various flavors.",directAnswer
food_level2_dial2,4,How is coffee used as confectionery?,"Kopiko is an Indonesian brand of coffee confectioneries originally produced in Indonesia by Mayora Indah, currently available in over 80 countries around the world. Also, Chocolate-covered coffee beans are confections made by coating roasted coffee beans in some kind of chocolate.",directAnswer
food_level2_dial2,5,Is coffee something that is considered healthy?,"A 2017 review of clinical trials found that drinking coffee is generally safe within usual levels of intake and is more likely to improve health outcomes than to cause harm at doses of 3 or 4 cups of coffee daily. However, it is possible that it can increase risk in women having bone fractures, and a possible increased risk in pregnant women of fetal loss or decreased birth weight.",directAnswer
food_level2_dial2,6,"Yes, tell me about digestion problems associated with drinking coffee.","A 1999 review found that coffee does not cause indigestion, but may promote gastrointestinal reflux and two clinical studies on people recovering from abdominal, colorectal, and gynecological surgery found that coffee consumption was safe and effective for enhancing postoperative gastrointestinal function.",directAnswer
hobby_level2_dial27,1,What are the two styles of Mississippian stone statuary artifacts?,The first syle is carved flint clay and the second style is a variety of carved and polished stone.,directAnswer
hobby_level2_dial27,2,What stone is used for the polished stone statuary?,"In Mississippian stone statuary there were two distinct styles of statuary. One using carved flint clay, and the other using carved and polished local stone found in the Tennessee-Cumberland region.",directAnswer
hobby_level2_dial27,3,When was the first modern discovery of the Mississippian stone statuary?,"The first modern, documented discovery happened in 1790 in Kentucky.",directAnswer
hobby_level2_dial27,4,Why was Thomas Jefferson gifted the Mississippian stone statuary artifact?,"I couldn't find why it was gifted to Thomas Jefferson, but Jefferson eventually had five statuettes and displayed them at Monticello.",noAnswerButRelevantInfo
hobby_level2_dial27,5,What kind of statues were present at the gallery of Cahokian?,"I was not able to locate that information, but this style of statuary is found in western Illinois, eastern Missouri, eastern Oklahoma, northwestern Louisiana, and various other sites throughout the American southeast.  Many of the figurines depict mythological characters from the Chiefly Warrior cult and the Earth/fertility cult.",noAnswerButRelevantInfo
hobby_level2_dial27,6,What is flint clay?,"A clay associated with coal beds is a smooth, flint-like refractory clay or mudstone composed dominantly of kaolin, called ""flint clay"". Flint clay breaks with a pronounced conchoidal fracture and resists slaking in water, and can either be detrital or authegenic in origin.",directAnswer
food_level1_dial20,1,What type of grain does sticky rice have?,"Glutinous rice, or sticky rice, has opaque grains, with low amylose content, which is sticky when cooked.",directAnswer
food_level1_dial20,2,What are some non-food uses for Glutinous rice?,"Glutinous rice is a component of sticky rice mortar used in masonry, and was used in the construction of the Great Wall of China, the city walls of Xi'an and palaces in Assam during the Ahom rule. Its starch may also be used to create wheatpaste, as an adhesive.",directAnswer
food_level1_dial20,3,Who produces the most glutinous rice in the world?,"I don't know which country produces the most glutinous rice in particular, but China is the largest producer of rice in general, and Laos has the highest per capita consumption of sticky, glutinous rice in the world at 377 pounds per year.",noAnswerButRelevantInfo
food_level1_dial20,4,What kinds of beverages are made from glutinous rice?,"Choujiu,  Sato (rice wine), Home brew sato kits, Rượu nếp, and Rượu cần are all beverages made from glutinous rice.",directAnswer
food_level1_dial20,5,What occasions are drinks like lemang typically drank on?,"I didn't find in what occasions lemang typically drank in Indonesia, but I found that in Malaysia lemang is prepared for festive occasions like Ari Gawai, Hari Raya Aidilfitri, and Hari Raya Aidiladha.",noAnswerButRelevantInfo
food_level1_dial20,6,how long does lemang typically last for?,"Sorry, I did not find any useful information.",noAnswerNoRelevantInfo
hobby_level3_dial2,1,How did FenCon get started?,"I did not find the answer, but I did find out FenCon is held each year near Dallas, TX and is a production of the Dallas Future Society.",noAnswerButRelevantInfo
hobby_level3_dial2,2,When was FenCon first held?,"FenCon was first held September 24-26, 2004.",directAnswer
hobby_level3_dial2,3,How many people attended the first Fen Con in 2004?,"Unfortunately, that information does not appear to be available.  I can tell you that Larry Niven, Michael Longcor, Jim Murray, Elizabeth Moon, Joe R. Lansdale, and Ardath Mayhar attended.",noAnswerButRelevantInfo
hobby_level3_dial2,4,No thank you. When is the next convention?,"I'm sorry but I couldn't find information on an upcoming convention. However, FenCon XVII was to be held 17–19 September 2021, at the Sheraton DFW Airport in Irving, Texas.",noAnswerButRelevantInfo
hobby_level3_dial2,5,I wonder how much money Fen Con generates for the Dallas Future Society?,"Unfortunately, I can't find a comprehensive answer to that.  I can tell you it generated 3500 which was donated to the Salvation Army in 2005, $1400 was raised and donated to the American Diabetes Association in 2006, and a grand total of $2000 was raised and donated at FenCon IV, if you'd like to know more about any of those?",noAnswerButRelevantInfo
hobby_level3_dial2,6,Sure! Tell me more about FenCon IV's $2000 it raised?,"FenCon held an auction and sold a limited-edition art print provided by Artist GoH David Mattingly to raise funds for the North Texas Food Bank in 2007, in which a grand total of $2000 was raised and donated at FenCon IV. The NTFB ""passionately pursues a hunger-free community."" by distributing 32 million pounds of food to 764 feeding and education programs in 13 North Texas counties.",directAnswer
